# mapping: NCBI2GTDB.tsv.gz	bytes=2895086	sha256=761d5537a7ed
# taxa=583	varying=18
ncbi_id	label	aggregate_id	aggregate_frac	aggregate_named_id	aggregate_named_frac	deepest_id	deepest_frac	deepest_named_id	deepest_named_frac	varies	distinct_answers
NCBITaxon:2837503	Gottfriedia	GTDB:g__Gottfriedia	1.0	GTDB:g__Gottfriedia	1.0	GTDB:g__Gottfriedia	1.0	GTDB:g__Gottfriedia	1.0		1
NCBITaxon:28453	Sphingobacterium	GTDB:g__Sphingobacterium	0.996	GTDB:g__Sphingobacterium	0.996	GTDB:g__Sphingobacterium	0.996	GTDB:g__Sphingobacterium	0.996		1
NCBITaxon:286	Pseudomonas	GTDB:g__Pseudomonas	0.596	GTDB:g__Pseudomonas	0.699	GTDB:g__Pseudomonas_E	0.852	GTDB:g__Pseudomonas_E	0.793	VARIES	2
NCBITaxon:287	Pseudomonas aeruginosa	GTDB:s__Pseudomonas_aeruginosa	0.99	GTDB:s__Pseudomonas_aeruginosa	0.99	GTDB:s__Pseudomonas_aeruginosa	0.99	GTDB:s__Pseudomonas_aeruginosa	0.99		1
NCBITaxon:2886510	Sphingobacterium paramultivorum	GTDB:s__Sphingobacterium_paramultivorum	0.88	GTDB:s__Sphingobacterium_paramultivorum	0.88	GTDB:s__Sphingobacterium_paramultivorum	0.88	GTDB:s__Sphingobacterium_paramultivorum	0.88		1
NCBITaxon:28889	Thermoproteota	GTDB:p__Thermoproteota	1.0	GTDB:p__Thermoproteota	1.0	GTDB:p__Thermoproteota	1.0	GTDB:p__Thermoproteota	1.0		1
NCBITaxon:28890	Methanobacteriota	AMBIGUOUS		GTDB:p__Methanobacteriota	0.531	AMBIGUOUS		GTDB:p__Methanobacteriota	0.535	VARIES	2
NCBITaxon:2903	Emiliania huxleyi	NONE		NONE		NONE		NONE			1
NCBITaxon:293387	Bacillus altitudinis	GTDB:s__Bacillus_altitudinis	1.0	GTDB:s__Bacillus_altitudinis	1.0	GTDB:s__Bacillus_altitudinis	1.0	GTDB:s__Bacillus_altitudinis	1.0		1
NCBITaxon:29394	Dolosigranulum pigrum	GTDB:s__Dolosigranulum_pigrum	1.0	GTDB:s__Dolosigranulum_pigrum	1.0	GTDB:s__Dolosigranulum_pigrum	1.0	GTDB:s__Dolosigranulum_pigrum	1.0		1
NCBITaxon:294	Pseudomonas fluorescens	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:29448	Bradyrhizobium elkanii	GTDB:s__Bradyrhizobium_elkanii	0.89	GTDB:s__Bradyrhizobium_elkanii	0.89	GTDB:s__Bradyrhizobium_elkanii	0.89	GTDB:s__Bradyrhizobium_elkanii	0.89		1
NCBITaxon:29466	Veillonella parvula	GTDB:s__Veillonella_parvula_A	0.95	GTDB:s__Veillonella_parvula_A	0.95	GTDB:s__Veillonella_parvula_A	0.95	GTDB:s__Veillonella_parvula_A	0.95		1
NCBITaxon:29581	Janthinobacterium lividum	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:296543	Thalassiosira pseudonana CCMP1335	NONE		NONE		NONE		NONE			1
NCBITaxon:2982533	Microbacterium forte	NONE		NONE		NONE		NONE			1
NCBITaxon:29875	Trichoderma virens	NONE		NONE		NONE		NONE			1
NCBITaxon:301148	Caldibacillus debilis	GTDB:s__Caldibacillus_debilis	1.0	GTDB:s__Caldibacillus_debilis	1.0	GTDB:s__Caldibacillus_debilis	1.0	GTDB:s__Caldibacillus_debilis	1.0		1
NCBITaxon:301375	Methanothrix harundinacea	GTDB:s__Methanocrinis_harundinaceus	1.0	GTDB:s__Methanocrinis_harundinaceus	1.0	GTDB:s__Methanocrinis_harundinaceus	1.0	GTDB:s__Methanocrinis_harundinaceus	1.0		1
NCBITaxon:303	Pseudomonas putida	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:3041	Chlorophyta	NONE		NONE		NONE		NONE			1
NCBITaxon:304371	Methanocella paludicola SANAE	NONE		NONE		NONE		NONE			1
NCBITaxon:3055	Chlamydomonas reinhardtii	NONE		NONE		NONE		NONE			1
NCBITaxon:306	Pseudomonas sp.	NONE		NONE		NONE		NONE			1
NCBITaxon:3071	Chlorella	NONE		NONE		NONE		NONE			1
NCBITaxon:3073	Scenedesmus fuscus	NONE		NONE		NONE		NONE			1
NCBITaxon:3074	Parachlorella kessleri	NONE		NONE		NONE		NONE			1
NCBITaxon:3076	Chlorella sorokiniana	NONE		NONE		NONE		NONE			1
NCBITaxon:3077	Chlorella vulgaris	NONE		NONE		NONE		NONE			1
NCBITaxon:316	Stutzerimonas stutzeri	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:316612	Methylibium	GTDB:g__Methylibium	0.607	GTDB:g__Methylibium	0.625	GTDB:g__Methylibium	0.56	GTDB:g__Pseudorivibacter	0.6	VARIES	2
NCBITaxon:319464	Clostridium sp. FG4	NONE		NONE		NONE		NONE			1
NCBITaxon:32008	Burkholderia	GTDB:g__Burkholderia	0.985	GTDB:g__Burkholderia	0.999	GTDB:g__Burkholderia	0.919	GTDB:g__Burkholderia	0.989		1
NCBITaxon:32011	Methylophilaceae	GTDB:f__Methylophilaceae	1.0	GTDB:f__Methylophilaceae	1.0	GTDB:f__Methylophilaceae	1.0	GTDB:f__Methylophilaceae	1.0		1
NCBITaxon:32046	Synechococcus elongatus	GTDB:s__Synechococcus_elongatus	0.85	GTDB:s__Synechococcus_elongatus	0.85	GTDB:s__Synechococcus_elongatus	0.85	GTDB:s__Synechococcus_elongatus	0.85		1
NCBITaxon:32049	Picosynechococcus sp. PCC 7002	GTDB:s__Limnothrix_sp001693275	1.0	GTDB:s__Limnothrix_sp001693275	1.0	GTDB:s__Limnothrix_sp001693275	1.0	GTDB:s__Limnothrix_sp001693275	1.0		1
NCBITaxon:323259	Methanospirillum hungatei JF-1	GTDB:s__Methanospirillum_hungatei	1.0	GTDB:s__Methanospirillum_hungatei	1.0	GTDB:s__Methanospirillum_hungatei	1.0	GTDB:s__Methanospirillum_hungatei	1.0		1
NCBITaxon:324747	Pseudoxanthomonas byssovorax	NONE		NONE		NONE		NONE			1
NCBITaxon:327159	Candidatus Accumulibacter	NONE		NONE		NONE		NONE			1
NCBITaxon:33035	Blautia producta	GTDB:s__Blautia_coccoides	1.0	GTDB:s__Blautia_coccoides	1.0	GTDB:s__Blautia_coccoides	1.0	GTDB:s__Blautia_coccoides	1.0		1
NCBITaxon:33038	Mediterraneibacter gnavus	GTDB:s__Ruminococcus_B_gnavus	0.99	GTDB:s__Ruminococcus_B_gnavus	0.99	GTDB:s__Ruminococcus_B_gnavus	0.99	GTDB:s__Ruminococcus_B_gnavus	0.99		1
NCBITaxon:33059	Acidithiobacillus caldus	GTDB:s__Acidithiobacillus_A_caldus	1.0	GTDB:s__Acidithiobacillus_A_caldus	1.0	GTDB:s__Acidithiobacillus_A_caldus	1.0	GTDB:s__Acidithiobacillus_A_caldus	1.0		1
NCBITaxon:33075	Acidobacterium capsulatum	NONE		NONE		NONE		NONE			1
NCBITaxon:332101	Clostridium drakei	GTDB:s__Clostridium_AM_drakei	1.0	GTDB:s__Clostridium_AM_drakei	1.0	GTDB:s__Clostridium_AM_drakei	1.0	GTDB:s__Clostridium_AM_drakei	1.0		1
NCBITaxon:33642	Coscinodiscus radiatus	NONE		NONE		NONE		NONE			1
NCBITaxon:336809	Candidatus Karelsulcia	NONE		NONE		NONE		NONE			1
NCBITaxon:33849	Bacillariophyceae	NONE		NONE		NONE		NONE			1
NCBITaxon:3386252	Candidatus Methanogaster	NONE		NONE		NONE		NONE			1
NCBITaxon:33882	Microbacterium	GTDB:g__Microbacterium	0.995	GTDB:g__Microbacterium	1.0	GTDB:g__Microbacterium	0.995	GTDB:g__Microbacterium	1.0		1
NCBITaxon:33883	Microbacterium arborescens	NONE		NONE		NONE		NONE			1
NCBITaxon:33905	Bifidobacterium thermophilum	GTDB:s__Bifidobacterium_thermacidophilum	1.0	GTDB:s__Bifidobacterium_thermacidophilum	1.0	GTDB:s__Bifidobacterium_thermacidophilum	1.0	GTDB:s__Bifidobacterium_thermacidophilum	1.0		1
NCBITaxon:33952	Acetobacterium woodii	GTDB:s__Acetobacterium_woodii	1.0	GTDB:s__Acetobacterium_woodii	1.0	GTDB:s__Acetobacterium_woodii	1.0	GTDB:s__Acetobacterium_woodii	1.0		1
NCBITaxon:33962	Lentilactobacillus kefiri	GTDB:s__Lentilactobacillus_kefiri	1.0	GTDB:s__Lentilactobacillus_kefiri	1.0	GTDB:s__Lentilactobacillus_kefiri	1.0	GTDB:s__Lentilactobacillus_kefiri	1.0		1
NCBITaxon:340177	Chlorobium chlorochromatii CaD3	NONE	1.0	NONE	1.0	NONE	1.0	NONE	1.0		1
NCBITaxon:34037	Rahnella	GTDB:g__Rahnella	1.0	GTDB:g__Rahnella	1.0	GTDB:g__Rahnella	1.0	GTDB:g__Rahnella	1.0		1
NCBITaxon:34067	Cycloclasticus	GTDB:g__Cycloclasticus	1.0	GTDB:g__Cycloclasticus	1.0	GTDB:g__Cycloclasticus	1.0	GTDB:g__Cycloclasticus	1.0		1
NCBITaxon:34072	Variovorax	GTDB:g__Variovorax	0.99	GTDB:g__Variovorax	1.0	GTDB:g__Variovorax	0.99	GTDB:g__Variovorax	1.0		1
NCBITaxon:34073	Variovorax paradoxus	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:34305	Lotus japonicus	NONE		NONE		NONE		NONE			1
NCBITaxon:34358	Maudiozyma exigua	NONE		NONE		NONE		NONE			1
NCBITaxon:351627	Caldicellulosiruptor saccharolyticus DSM 8903	GTDB:s__Caldicellulosiruptor_saccharolyticus	1.0	GTDB:s__Caldicellulosiruptor_saccharolyticus	1.0	GTDB:s__Caldicellulosiruptor_saccharolyticus	1.0	GTDB:s__Caldicellulosiruptor_saccharolyticus	1.0		1
NCBITaxon:353	Azotobacter chroococcum	GTDB:s__Azotobacter_chroococcum	1.0	GTDB:s__Azotobacter_chroococcum	1.0	GTDB:s__Azotobacter_chroococcum	1.0	GTDB:s__Azotobacter_chroococcum	1.0		1
NCBITaxon:354	Azotobacter vinelandii	GTDB:s__Azotobacter_vinelandii	1.0	GTDB:s__Azotobacter_vinelandii	1.0	GTDB:s__Azotobacter_vinelandii	1.0	GTDB:s__Azotobacter_vinelandii	1.0		1
NCBITaxon:354354	Niastella	GTDB:g__Niastella	0.917	GTDB:g__Niastella	1.0	GTDB:g__Niastella	0.917	GTDB:g__Niastella	1.0		1
NCBITaxon:35554	Geobacter sulfurreducens	GTDB:s__Geobacter_sulfurreducens	1.0	GTDB:s__Geobacter_sulfurreducens	1.0	GTDB:s__Geobacter_sulfurreducens	1.0	GTDB:s__Geobacter_sulfurreducens	1.0		1
NCBITaxon:356	Hyphomicrobiales	GTDB:o__Rhizobiales	0.988	GTDB:o__Rhizobiales	0.994	GTDB:o__Rhizobiales	0.987	GTDB:o__Rhizobiales	0.993		1
NCBITaxon:357809	Lachnoclostridium phytofermentans ISDg	GTDB:s__Lachnoclostridium_phytofermentans	1.0	GTDB:s__Lachnoclostridium_phytofermentans	1.0	GTDB:s__Lachnoclostridium_phytofermentans	1.0	GTDB:s__Lachnoclostridium_phytofermentans	1.0		1
NCBITaxon:358	Agrobacterium tumefaciens	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:359407	Methylotenera	GTDB:g__Methylotenera	0.676	GTDB:g__Methylotenera	0.818	GTDB:g__Methylotenera	0.676	GTDB:g__Methylotenera	0.818		1
NCBITaxon:363331	Chryseobacterium taiwanense	GTDB:s__Chryseobacterium_taiwanense	1.0	GTDB:s__Chryseobacterium_taiwanense	1.0	GTDB:s__Chryseobacterium_taiwanense	1.0	GTDB:s__Chryseobacterium_taiwanense	1.0		1
NCBITaxon:36667	Philaenus spumarius	NONE		NONE		NONE		NONE			1
NCBITaxon:36853	Desulfitobacterium	GTDB:g__Desulfitobacterium	0.946	GTDB:g__Desulfitobacterium	0.939	GTDB:g__Desulfitobacterium	0.943	GTDB:g__Desulfitobacterium	0.929		1
NCBITaxon:36910	Clavispora	NONE		NONE		NONE		NONE			1
NCBITaxon:3702	Arabidopsis thaliana	NONE		NONE		NONE		NONE			1
NCBITaxon:372461	Buchnera aphidicola BCc	GTDB:s__Buchnera_aphidicola_F	1.0	GTDB:s__Buchnera_aphidicola_F	1.0	GTDB:s__Buchnera_aphidicola_F	1.0	GTDB:s__Buchnera_aphidicola_F	1.0		1
NCBITaxon:37319	Pseudo-nitzschia multiseries	NONE		NONE		NONE		NONE			1
NCBITaxon:374	Bradyrhizobium	GTDB:g__Bradyrhizobium	0.982	GTDB:g__Bradyrhizobium	0.995	GTDB:g__Bradyrhizobium	0.979	GTDB:g__Bradyrhizobium	0.992		1
NCBITaxon:374432	Methylobacterium tardum	GTDB:s__Methylobacterium_tardum	1.0	GTDB:s__Methylobacterium_tardum	1.0	GTDB:s__Methylobacterium_tardum	1.0	GTDB:s__Methylobacterium_tardum	1.0		1
NCBITaxon:3747	Fragaria x ananassa	NONE		NONE		NONE		NONE			1
NCBITaxon:375	Bradyrhizobium japonicum	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:375288	Parabacteroides	GTDB:g__Parabacteroides	0.997	GTDB:g__Parabacteroides	1.0	GTDB:g__Parabacteroides	0.997	GTDB:g__Parabacteroides	1.0		1
NCBITaxon:375486	Paenibacillus sp. PALXIL05	NONE		NONE		NONE		NONE			1
NCBITaxon:379	Rhizobium	GTDB:g__Rhizobium	0.723	GTDB:g__Rhizobium	0.87	GTDB:g__Rhizobium	0.723	GTDB:g__Rhizobium	0.87		1
NCBITaxon:37919	Rhodococcus opacus	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:37927	Sinomonas atrocyanea	NONE		NONE		NONE		NONE			1
NCBITaxon:380021	Pseudomonas protegens	GTDB:s__Pseudomonas_E_protegens	1.0	GTDB:s__Pseudomonas_E_protegens	1.0	GTDB:s__Pseudomonas_E_protegens	1.0	GTDB:s__Pseudomonas_E_protegens	1.0		1
NCBITaxon:3818	Arachis hypogaea	NONE		NONE		NONE		NONE			1
NCBITaxon:382	Sinorhizobium meliloti	GTDB:s__Sinorhizobium_meliloti	0.97	GTDB:s__Sinorhizobium_meliloti	0.97	GTDB:s__Sinorhizobium_meliloti	0.97	GTDB:s__Sinorhizobium_meliloti	0.97		1
NCBITaxon:3847	Glycine max	NONE		NONE		NONE		NONE			1
NCBITaxon:39152	Methanococcus maripaludis	GTDB:s__Methanococcus_maripaludis	0.93	GTDB:s__Methanococcus_maripaludis	0.93	GTDB:s__Methanococcus_maripaludis	0.93	GTDB:s__Methanococcus_maripaludis	0.93		1
NCBITaxon:391619	Phaeobacter inhibens DSM 17395	GTDB:s__Phaeobacter_inhibens	1.0	GTDB:s__Phaeobacter_inhibens	1.0	GTDB:s__Phaeobacter_inhibens	1.0	GTDB:s__Phaeobacter_inhibens	1.0		1
NCBITaxon:392733	Terriglobus	GTDB:g__Terriglobus	0.833	GTDB:g__Terriglobus	0.778	GTDB:g__Terriglobus	0.818	GTDB:g__Terriglobus	0.75		1
NCBITaxon:3932	Eucalyptus	NONE		NONE		NONE		NONE			1
NCBITaxon:39488	Anaerobutyricum hallii	GTDB:s__Anaerobutyricum_hallii	1.0	GTDB:s__Anaerobutyricum_hallii	1.0	GTDB:s__Anaerobutyricum_hallii	1.0	GTDB:s__Anaerobutyricum_hallii	1.0		1
NCBITaxon:395331	Methanoregula	GTDB:g__Methanoregula	1.0	GTDB:g__Methanoregula	1.0	GTDB:g__Methanoregula	1.0	GTDB:g__Methanoregula	1.0		1
NCBITaxon:395960	Rhodopseudomonas palustris TIE-1	GTDB:s__Rhodopseudomonas_palustris_F	1.0	GTDB:s__Rhodopseudomonas_palustris_F	1.0	GTDB:s__Rhodopseudomonas_palustris_F	1.0	GTDB:s__Rhodopseudomonas_palustris_F	1.0		1
NCBITaxon:399726	Thermoanaerobacter sp. X514	GTDB:s__Thermoanaerobacter_pseudethanolicus	1.0	GTDB:s__Thermoanaerobacter_pseudethanolicus	1.0	GTDB:s__Thermoanaerobacter_pseudethanolicus	1.0	GTDB:s__Thermoanaerobacter_pseudethanolicus	1.0		1
NCBITaxon:40214	Acinetobacter johnsonii	GTDB:s__Acinetobacter_johnsonii	0.97	GTDB:s__Acinetobacter_johnsonii	0.97	GTDB:s__Acinetobacter_johnsonii	0.97	GTDB:s__Acinetobacter_johnsonii	0.97		1
NCBITaxon:40222	Methylophaga	GTDB:g__Methylophaga	0.967	GTDB:g__Methylophaga	1.0	GTDB:g__Methylophaga	0.966	GTDB:g__Methylophaga	1.0		1
NCBITaxon:403	Methylococcaceae	GTDB:f__Methylomonadaceae	0.64	GTDB:f__Methylomonadaceae	0.695	GTDB:f__Methylomonadaceae	0.671	GTDB:f__Methylomonadaceae	0.787		1
NCBITaxon:40323	Stenotrophomonas	GTDB:g__Stenotrophomonas	0.987	GTDB:g__Stenotrophomonas	0.985	GTDB:g__Stenotrophomonas	0.987	GTDB:g__Stenotrophomonas	0.985		1
NCBITaxon:40324	Stenotrophomonas maltophilia	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:407	Methylobacterium	GTDB:g__Methylobacterium	0.992	GTDB:g__Methylobacterium	1.0	GTDB:g__Methylobacterium	0.991	GTDB:g__Methylobacterium	1.0		1
NCBITaxon:408	Methylorubrum extorquens	GTDB:s__Methylobacterium_extorquens	0.88	GTDB:s__Methylobacterium_extorquens	0.88	GTDB:s__Methylobacterium_extorquens	0.88	GTDB:s__Methylobacterium_extorquens	0.88		1
NCBITaxon:4081	Solanum lycopersicum	NONE		NONE		NONE		NONE			1
NCBITaxon:412449	Leptospirillum ferrodiazotrophum	NONE		NONE		NONE		NONE			1
NCBITaxon:414878	Catenulispora	GTDB:g__Catenulispora	1.0	GTDB:g__Catenulispora	1.0	GTDB:g__Catenulispora	1.0	GTDB:g__Catenulispora	1.0		1
NCBITaxon:416	Methylomonas	GTDB:g__Methylomonas	0.948	GTDB:g__Methylomonas	1.0	GTDB:g__Methylomonas	0.948	GTDB:g__Methylomonas	1.0		1
NCBITaxon:416169	Rhodanobacter thiooxydans	GTDB:s__Rhodanobacter_thiooxydans	1.0	GTDB:s__Rhodanobacter_thiooxydans	1.0	GTDB:s__Rhodanobacter_thiooxydans	1.0	GTDB:s__Rhodanobacter_thiooxydans	1.0		1
NCBITaxon:419541	Leptospirillum sp. Group II '5-way CG'	NONE		NONE		NONE		NONE			1
NCBITaxon:423349	Mucilaginibacter	GTDB:g__Mucilaginibacter	1.0	GTDB:g__Mucilaginibacter	1.0	GTDB:g__Mucilaginibacter	1.0	GTDB:g__Mucilaginibacter	1.0		1
NCBITaxon:42445	Sinorhizobium sp.	GTDB:s__Sinorhizobium_sp031178305	1.0	GTDB:s__Sinorhizobium_sp031178305	1.0	GTDB:s__Sinorhizobium_sp031178305	1.0	GTDB:s__Sinorhizobium_sp031178305	1.0		1
NCBITaxon:429	Methylobacter	GTDB:g__Methylobacter_A	0.662	AMBIGUOUS		GTDB:g__Methylobacter_A	0.682	GTDB:g__Methylobacter_A	0.526	VARIES	2
NCBITaxon:429134	Sphingomonas desiccabilis	GTDB:s__Sphingomonas_desiccabilis	1.0	GTDB:s__Sphingomonas_desiccabilis	1.0	GTDB:s__Sphingomonas_desiccabilis	1.0	GTDB:s__Sphingomonas_desiccabilis	1.0		1
NCBITaxon:434	Acetobacter	GTDB:g__Acetobacter	0.561	GTDB:g__Acetobacter	1.0	GTDB:g__CAG-267	0.522	GTDB:g__Acetobacter	1.0	VARIES	2
NCBITaxon:43773	Syntrophus <bacteria>	GTDB:g__Syntrophus	1.0	GTDB:g__Syntrophus	1.0	GTDB:g__Syntrophus	1.0	GTDB:g__Syntrophus	1.0		1
NCBITaxon:43775	Syntrophus gentianae	GTDB:s__Syntrophus_gentianae	1.0	GTDB:s__Syntrophus_gentianae	1.0	GTDB:s__Syntrophus_gentianae	1.0	GTDB:s__Syntrophus_gentianae	1.0		1
NCBITaxon:441	Gluconobacter	GTDB:g__Gluconobacter	0.71	GTDB:g__Gluconobacter	0.744	GTDB:g__Gluconobacter	0.762	GTDB:g__Gluconobacter	0.851		1
NCBITaxon:44249	Paenibacillus	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:44752	Rhodococcus wratislaviensis	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:45200	Methanospirillum sp.	NONE		NONE		NONE		NONE			1
NCBITaxon:452922	Xenophilus aerolatus	NONE		NONE		NONE		NONE			1
NCBITaxon:453960	Sulfobacillus benefaciens	GTDB:s__Sulfobacillus_benefaciens	0.96	GTDB:s__Sulfobacillus_benefaciens	0.96	GTDB:s__Sulfobacillus_benefaciens	0.96	GTDB:s__Sulfobacillus_benefaciens	0.96		1
NCBITaxon:4547	Saccharum officinarum	NONE		NONE		NONE		NONE			1
NCBITaxon:4558	Sorghum bicolor	NONE		NONE		NONE		NONE			1
NCBITaxon:4565	Triticum aestivum	NONE		NONE		NONE		NONE			1
NCBITaxon:4577	Zea mays	NONE		NONE		NONE		NONE			1
NCBITaxon:45989	Methanoculleus	GTDB:g__Methanoculleus	0.947	GTDB:g__Methanoculleus	0.951	GTDB:g__Methanoculleus	0.947	GTDB:g__Methanoculleus	0.951		1
NCBITaxon:46255	Weissella	GTDB:g__Weissella	1.0	GTDB:g__Weissella	1.0	GTDB:g__Weissella	1.0	GTDB:g__Weissella	1.0		1
NCBITaxon:46913	Devosia	GTDB:g__Devosia	0.769	GTDB:g__Devosia	0.963	GTDB:g__Devosia	0.77	GTDB:g__Devosia	0.975		1
NCBITaxon:470	Acinetobacter baumannii	GTDB:s__Acinetobacter_baumannii	1.0	GTDB:s__Acinetobacter_baumannii	1.0	GTDB:s__Acinetobacter_baumannii	1.0	GTDB:s__Acinetobacter_baumannii	1.0		1
NCBITaxon:47421	Hydrogenophaga pseudoflava	GTDB:s__Hydrogenophaga_pseudoflava	1.0	GTDB:s__Hydrogenophaga_pseudoflava	1.0	GTDB:s__Hydrogenophaga_pseudoflava	1.0	GTDB:s__Hydrogenophaga_pseudoflava	1.0		1
NCBITaxon:475088	Methanosphaerula palustris	GTDB:s__Methanosphaerula_palustris	1.0	GTDB:s__Methanosphaerula_palustris	1.0	GTDB:s__Methanosphaerula_palustris	1.0	GTDB:s__Methanosphaerula_palustris	1.0		1
NCBITaxon:4751	Fungi	NONE		NONE		NONE		NONE			1
NCBITaxon:4757	Neocallimastix frontalis	NONE		NONE		NONE		NONE			1
NCBITaxon:47715	Lacticaseibacillus rhamnosus	GTDB:s__Lacticaseibacillus_rhamnosus	1.0	GTDB:s__Lacticaseibacillus_rhamnosus	1.0	GTDB:s__Lacticaseibacillus_rhamnosus	1.0	GTDB:s__Lacticaseibacillus_rhamnosus	1.0		1
NCBITaxon:47920	Acidovorax delafieldii	NONE		NONE		NONE		NONE			1
NCBITaxon:483199	Acetobacter fabarum	GTDB:s__Acetobacter_fabarum	1.0	GTDB:s__Acetobacter_fabarum	1.0	GTDB:s__Acetobacter_fabarum	1.0	GTDB:s__Acetobacter_fabarum	1.0		1
NCBITaxon:487698	Stenotrophomonas pavanii	GTDB:s__Stenotrophomonas_pavanii	1.0	GTDB:s__Stenotrophomonas_pavanii	1.0	GTDB:s__Stenotrophomonas_pavanii	1.0	GTDB:s__Stenotrophomonas_pavanii	1.0		1
NCBITaxon:4890	Ascomycota	NONE		NONE		NONE		NONE			1
NCBITaxon:48936	Novosphingobium subterraneum	GTDB:s__Novosphingobium_subterraneum	1.0	GTDB:s__Novosphingobium_subterraneum	1.0	GTDB:s__Novosphingobium_subterraneum	1.0	GTDB:s__Novosphingobium_subterraneum	1.0		1
NCBITaxon:4919	Pichia	NONE		NONE		NONE		NONE			1
NCBITaxon:492670	Bacillus velezensis	GTDB:s__Bacillus_velezensis	1.0	GTDB:s__Bacillus_velezensis	1.0	GTDB:s__Bacillus_velezensis	1.0	GTDB:s__Bacillus_velezensis	1.0		1
NCBITaxon:4930	Saccharomyces	NONE		NONE		NONE		NONE			1
NCBITaxon:4932	Saccharomyces cerevisiae	NONE		NONE		NONE		NONE			1
NCBITaxon:4948	Torulaspora	NONE		NONE		NONE		NONE			1
NCBITaxon:4952	Yarrowia lipolytica	NONE		NONE		NONE		NONE			1
NCBITaxon:4958	Debaryomyces	NONE		NONE		NONE		NONE			1
NCBITaxon:497726	Nitrososphaera	GTDB:g__Nitrososphaera	0.833	GTDB:g__Nitrososphaera	1.0	GTDB:g__Nitrososphaera	0.769	GTDB:g__Nitrososphaera	1.0		1
NCBITaxon:5052	Aspergillus <genus>	NONE		NONE		NONE		NONE			1
NCBITaxon:5059	Aspergillus flavus	NONE		NONE		NONE		NONE			1
NCBITaxon:5061	Aspergillus niger	NONE		NONE		NONE		NONE			1
NCBITaxon:50715	Acidisphaera rubrifaciens	GTDB:s__Acidisphaera_rubrifaciens	1.0	GTDB:s__Acidisphaera_rubrifaciens	1.0	GTDB:s__Acidisphaera_rubrifaciens	1.0	GTDB:s__Acidisphaera_rubrifaciens	1.0		1
NCBITaxon:5073	Penicillium	NONE		NONE		NONE		NONE			1
NCBITaxon:511145	Escherichia coli str. K-12 substr. MG1655	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0		1
NCBITaxon:511746	Candidatus Methylacidiphilum infernorum	GTDB:s__Methylacidiphilum_infernorum	1.0	GTDB:s__Methylacidiphilum_infernorum	1.0	GTDB:s__Methylacidiphilum_infernorum	1.0	GTDB:s__Methylacidiphilum_infernorum	1.0		1
NCBITaxon:51453	Trichoderma reesei	NONE		NONE		NONE		NONE			1
NCBITaxon:515619	Agathobacter rectalis ATCC 33656	GTDB:s__Agathobacter_rectalis	1.0	GTDB:s__Agathobacter_rectalis	1.0	GTDB:s__Agathobacter_rectalis	1.0	GTDB:s__Agathobacter_rectalis	1.0		1
NCBITaxon:5204	Basidiomycota	NONE		NONE		NONE		NONE			1
NCBITaxon:5206	Cryptococcus <basidiomycete fungi>	NONE		NONE		NONE		NONE			1
NCBITaxon:521460	Caldicellulosiruptor bescii DSM 6725	GTDB:s__Caldicellulosiruptor_bescii	1.0	GTDB:s__Caldicellulosiruptor_bescii	1.0	GTDB:s__Caldicellulosiruptor_bescii	1.0	GTDB:s__Caldicellulosiruptor_bescii	1.0		1
NCBITaxon:522	Acidiphilium	GTDB:g__UBA10281	0.633	GTDB:g__Acidiphilium	1.0	GTDB:g__UBA10281	0.682	GTDB:g__Acidiphilium	1.0	VARIES	2
NCBITaxon:524	Acidiphilium cryptum	GTDB:s__Acidiphilium_multivorum	1.0	GTDB:s__Acidiphilium_multivorum	1.0	GTDB:s__Acidiphilium_multivorum	1.0	GTDB:s__Acidiphilium_multivorum	1.0		1
NCBITaxon:525	Acidocella facilis	GTDB:s__Acidocella_facilis	1.0	GTDB:s__Acidocella_facilis	1.0	GTDB:s__Acidocella_facilis	1.0	GTDB:s__Acidocella_facilis	1.0		1
NCBITaxon:52972	Polaromonas	GTDB:g__Polaromonas	0.959	GTDB:g__Polaromonas	1.0	GTDB:g__Polaromonas	0.958	GTDB:g__Polaromonas	1.0		1
